95173,31623
95273,31704
92148,31783
92158,31839
92245,31882
92151,31943
92432,32019
100729,32075
92294,32128
92481,32194
92177,32261
95071,32330
92679,32375
213872,32443
152090,32517
92524,32594
93429,32665
92380,32748
92378,32807
92668,32867
92665,32950
92875,33003
93509,33057
212374,33114
92687,33169
92277,33244
92528,33317
93694,33373
92819,33451
92530,33519
94400,33588
95157,33655
95160,33728
95165,33815
92508,33892
92883,33959
92867,34020
92771,34092
217092,34145
92369,34204
93426,34260
92534,34338
92817,34401
92322,34459
92793,34517
92517,34582
92324,34646
92796,34704
92591,34768
109172,34831
92349,34888
92798,34947
92605,34992
120733,35053
92351,35117
92803,35165
92609,35233
149107,35284
92483,35342
93348,35418
92639,35486
150396,35556
92492,35614
93401,35669
92730,35738
92494,35782
93404,35837
92366,35913
92846,35969
94411,36040
92664,36102
92426,36160
92536,36220
92904,36292
92589,36354
220357,36424
92449,36499
93311,36565
92712,36624
92460,36692
93346,36739
92391,36795
95295,36855
92698,36906
95299,36960
92707,37007
92439,37064
217093,37118
92878,37177
92544,37243
217095,37297
92885,37356
92546,37420
217096,37455
92896,37511
92549,37565
217097,37635
95176,37692
92689,37750
95694,37812
92447,37879
107101,37952
92406,38015
92898,38099
92515,38153
92584,38194
92463,38264
92261,38333
92168,38398
95293,38474
95297,38515
92752,38557
217094,38626
92647,38686
92241,38742
92554,38808
92441,38880
92645,38959
92715,38994
92319,39056
103028,39112
92259,39190
92727,39243
92299,39310
103020,39380
92571,39467
92582,39525
92268,39583
97819,39641
92465,39694
92721,39753
93413,39823
92704,39925
96088,39998
92844,40069
93379,40114
94940,40176
92842,40240
93001,40314
94938,40389
92625,40440
92849,40502
92628,40568
96451,40625
93070,40691
93512,40745
92981,40811
92749,40882
93519,40954
94427,41022
95151,41087
95141,41166
95134,41236
95153,41320
93543,41399
93505,41461
93094,41513
92830,41576
92718,41621
92992,41685
92436,41722
93546,41790
92788,41842
103026,41913
92936,41989
92697,42060
94563,42133
92445,42198
92962,42262
94635,42316
92573,42387
92973,42445
92808,42498
94711,42561
92593,42632
92616,42688
92978,42750
183489,42816
92683,42876
93317,42948
92814,43017
210410,43076
92691,43136
93323,43199
92825,43256
92694,43322
93338,43384
92597,43437
92987,43501
92755,43581
92811,43648
92994,43691
100284,43751
93393,43822
93654,43875
93003,43933
92768,43987
93678,44057
92653,44129
93219,44189
92806,44250
103603,44304
92657,44376
93281,44435
92901,44494
107320,44560
92675,44635
92764,44702
93304,44768
92681,44833
93685,44912
92919,44980
125330,45047
92780,45096
94255,45212
92929,45275
92782,45345
94293,45402
93185,45484
92784,45545
94466,45621
92996,45672
107321,45731
103005,45794
92911,45862
93629,45928
92942,45996
92894,46079
92954,46152
92873,46198
92870,46274
92786,46347
92761,46415
92774,46480
871408,46536
94054,46595
93865,46664
92633,46728
93037,46793
92778,46857
92976,46929
97704,46991
92759,47039
100270,47102
92862,47177
93621,47241
92650,47309
92856,47370
99147,47438
92642,47507
99145,47562
92853,47635
93137,47707
92635,47770
93165,47830
95456,47897
93087,47961
93205,48036
93415,48091
94970,48166
116758,48206
93368,48261
93841,48327
93085,48399
109103,48454
93059,48509
93827,48564
93009,48622
93381,48694
126518,48765
92891,48841
93011,48910
108875,48994
93112,49051
93465,49111
93428,49180
125865,49253
93241,49318
93457,49359
103928,49414
99933,49494
93107,49533
93904,49615
93100,49661
93843,49730
129993,49788
93238,49842
93229,49901
94403,50002
93006,50074
93593,50157
93034,50212
105114,50270
93156,50350
93588,50413
92956,50475
93275,50535
103940,50601
93582,50661
92951,50721
93145,50782
93320,50850
92921,50909
103933,50975
93149,51054
93787,51134
107323,51191
93668,51244
96633,51321
93223,51360
93747,51434
92990,51497
96077,51555
93208,51599
93042,51651
93417,51713
94016,51795
93139,51865
93315,51924
94011,51987
93045,52062
93290,52136
92984,52204
92913,52279
219625,52351
93115,52423
93571,52489
93688,52565
92967,52632
94551,52692
93056,52751
93354,52815
93168,52872
92959,52964
93367,53010
93040,53071
93019,53149
93330,53223
456222,53282
94333,53340
92822,53397
95118,53439
107324,53507
93709,53582
94524,53649
93053,53709
93335,53784
93049,53838
108873,53882
93333,53922
92969,53991
94444,54060
107326,54125
93203,54191
93728,54257
92971,54317
107325,54380
93197,54448
93047,54530
92945,54595
94492,54675
92947,54747
93026,54815
183541,54877
93257,54949
93971,55026
93023,55083
149111,55139
94007,55185
93247,55269
93013,55331
131388,55401
93134,55455
93574,55523
103935,55596
93191,55665
93960,55712
93272,55767
92917,55847
103931,55912
93030,55997
94500,56056
935154,56116
93016,56191
93096,56254
93440,56310
93350,56372
93155,56437
93279,56494
93425,56550
93551,56609
93584,56668
95130,56749
94546,56823
93349,56881
94424,56941
93360,57000
107327,57063
93526,57123
94406,57196
93516,57271
106260,57340
93723,57395
93174,57444
103924,57512
93534,57582
93703,57641
93176,57716
93497,57773
93073,57845
94446,57920
93064,57982
93555,58045
93391,58110
94629,58173
93565,58227
93409,58298
94672,58363
93076,58436
93771,58504
93420,58560
107329,58622
93160,58676
93200,58748
93362,58831
103920,58885
93459,58968
93697,59043
93782,59115
93078,59184
93623,59255
93295,59337
95079,59404
93092,59470
93811,59540
93448,59597
112309,59657
93103,59699
93851,59762
93451,59839
114588,59914
93109,59975
93862,60042
119705,60099
93249,60163
94725,60232
93568,60268
125798,60350
93251,60398
93599,60463
93286,60537
94874,60589
93131,60639
93670,60696
93364,60758
94480,60820
93158,60897
93376,60981
93434,61068
94872,61138
93215,61188
93485,61231
93481,61298
93396,61361
93357,61434
93340,61509
93312,61581
93293,61646
93245,61725
93172,61779
94926,61846
93125,61917
93089,61985
93179,62050
93398,62110
93143,62156
93956,62231
93118,62310
94482,62362
103306,62445
108878,62519
93824,62583
93795,62628
93051,62688
93389,62757
93538,62827
93735,62885
94514,62948
107328,63006
107330,63094
107331,63161
103304,63225
94821,63282
93655,63331
93462,63385
93800,63430
93541,63492
107332,63555
93226,63627
93807,63679
93232,63740
94623,63803
93121,63858
93663,63912
93467,63977
103605,64017
93127,64077
93868,64151
93483,64218
93553,64289
93129,64358
103758,64429
93327,64489
222657,64546
93630,64602
103301,64663
93302,64725
152820,64797
94389,64881
94180,64945
93299,65009
131445,65077
93495,65140
94176,65190
93625,65243
95188,65315
93342,65358
93605,65412
93958,65482
93712,65541
95760,65614
93343,65685
93990,65740
93715,65813
107334,65887
93744,65953
93993,66028
93720,66092
108880,66154
93576,66219
94659,66291
108895,66350
93597,66421
93942,66471
94662,66542
93893,66582
93344,66648
93270,66697
94032,66772
93706,66833
93682,66891
93601,66953
94922,67023
93785,67105
93765,67179
93470,67247
93283,67322
93545,67383
93374,67451
105137,67505
94735,67559
93613,67623
703767,67699
108882,67753
93760,67819
107333,67885
93260,67941
93562,67994
93264,68062
105169,68117
93877,68184
93700,68275
94600,68333
93559,68382
94800,68446
93387,68521
93793,68579
93501,68634
93860,68702
93674,68763
102770,68837
93523,68915
94343,68973
93691,69041
105104,69116
93529,69205
94367,69276
105119,69370
93557,69444
94439,69514
93834,69566
105125,69631
93647,69701
94469,69753
93839,69813
93651,69874
94488,69932
93352,70003
101140,70062
93660,70133
93817,70199
93488,70261
93628,70363
93846,70426
95763,70498
93815,70570
93636,70624
96013,70689
93472,70757
93642,70819
96076,70874
93474,70931
94004,71003
94001,71084
93768,71146
97373,71236
93477,71304
94156,71364
93775,71424
98208,71498
93608,71546
94309,71613
93790,71682
93611,71748
94335,71818
95067,71859
93927,71933
94057,71984
94816,72060
93923,72120
94721,72204
94045,72294
105189,72352
93914,72391
94889,72446
107335,72539
94918,72623
94204,72703
174362,72752
94109,72825
108885,72885
105129,72948
93918,73030
105187,73090
105176,73174
93616,73268
94101,73344
93920,73428
93749,73499
94041,73567
94920,73636
94287,73708
105132,73783
94038,73840
94452,73898
101936,73971
94227,74038
93898,74103
94229,74176
93909,74249
94539,74311
94022,74372
94559,74447
94026,74507
94646,74579
94028,74686
93666,74758
100124,74809
105185,74874
93896,74925
94035,75001
93603,75064
94231,75133
93929,75201
95103,75271
93618,75330
94264,75396
105139,75433
93658,75505
94273,75585
94200,75664
94557,75734
94363,75793
94097,75845
94431,75910
93672,75980
94315,76029
93949,76102
107336,76170
93738,76235
94359,76294
94063,76347
165405,76409
93741,76483
94086,76538
201915,76616
93751,76656
95380,76725
201927,76763
93932,76819
95524,76884
94136,76943
209247,76999
93934,77063
95814,77132
94296,77211
93940,77287
96334,77352
94075,77411
93954,77474
94171,77536
94113,77596
93951,77658
94419,77735
94049,77809
93936,77888
93880,77957
94733,78026
93813,78092
94870,78156
94178,78210
93978,78265
96543,78324
93829,78389
94196,78448
93982,78523
93821,78589
93848,78648
99143,78706
94140,78774
99137,78834
94408,78908
93875,79004
94138,79068
99141,79107
93870,79179
99139,79237
93985,79309
94369,79372
94384,79413
94893,79485
94755,79552
106671,79605
107337,79642
94995,79717
94271,79783
95453,79858
95448,79935
219552,80012
94504,80105
94122,80176
206129,80249
103517,80291
94490,80346
94124,80416
95182,80481
94089,80558
94897,80634
95444,80716
94059,80784
94082,80843
94159,80914
107345,80981
93938,81036
94092,81099
95074,81169
93974,81235
286139,81295
206342,81350
292428,81419
94133,81478
94441,81544
94891,81613
94900,81692
94118,81769
94741,81830
94455,81882
94415,81946
94745,82003
93901,82062
106842,82114
94252,82181
261313,82229
93890,82272
106676,82327
94225,82409
93885,82468
94553,82530
94555,82600
993172,82680
102714,82730
106667,82785
150158,82861
94084,82906
95190,82969
94421,83033
94770,83097
93964,83207
107339,83278
94284,83342
94763,83408
93912,83446
107338,83521
185297,83586
94278,83634
93907,83696
94222,83758
94105,83815
94429,83896
95411,83965
94099,84022
152072,84095
94757,84142
93946,84195
96916,84240
94953,84296
94669,84355
94043,84423
97625,84468
94209,84551
94604,84609
94018,84677
107340,84744
94289,84811
94845,84886
96134,84944
94142,84993
219556,85048
94567,85111
96074,85164
94131,85224
94324,85285
219554,85346
98912,85411
94678,85481
97144,85517
94186,85584
94069,85659
94881,85728
94183,85799
125967,85854
94381,85896
94865,85969
94164,86031
119658,86106
94349,86163
94860,86213
94066,86278
109232,86351
94326,86409
94061,86478
94548,86535
94587,86607
94128,86670
94217,86750
149132,86810
94715,86880
99535,86944
94213,87024
131443,87066
94698,87131
95128,87173
94080,87233
129989,87295
94413,87347
94959,87417
94078,87477
94395,87532
95841,87586
102491,87647
94718,87708
127881,87801
102632,87844
94219,87927
95461,87988
93998,88064
107342,88125
94306,88190
94857,88262
93996,88304
94527,88365
94301,88430
94884,88475
107341,88547
94386,88630
108887,88685
93969,88740
94848,88796
106673,88869
94814,88943
95055,89012
94173,89081
121680,89165
94534,89202
94836,89283
94168,89340
94532,89399
94166,89464
96455,89529
94531,89600
94641,89674
96535,89747
94818,89807
94675,89880
94317,89939
94162,90007
94778,90070
94267,90135
96017,90205
94576,90270
94776,90328
206333,90383
94260,90461
94328,90519
95082,90585
94320,90662
219558,90728
94657,90812
95064,90931
96298,91015
95366,91089
94570,91150
94768,91216
94585,91276
94298,91343
108889,91415
94508,91465
108891,91540
94607,91612
94809,91669
95034,91767
96072,91841
96175,91901
94243,91958
94879,92017
94565,92096
95566,92152
94249,92205
94888,92278
99125,92358
95171,92428
94361,92502
107166,92573
94722,92634
95163,92703
94352,92778
94375,92817
104538,92860
94955,92924
94258,92984
101143,93039
94574,93110
94935,93183
94251,93236
94706,93302
96044,93365
94700,93439
94961,93509
94613,93572
96232,93638
95045,93711
94312,93785
114232,93855
94516,93914
94236,93974
94695,94051
94536,94116
95125,94179
94239,94232
94276,94323
94541,94381
96982,94454
94811,94532
94241,94588
94544,94661
97094,94731
94331,94795
94862,94847
94561,94908
98780,94984
94338,95044
94868,95109
94676,95173
219563,95249
94345,95336
95087,95394
94688,95458
95108,95528
94841,95582
93244,95645
94347,95720
94708,95787
96129,95839
107343,95898
94379,95955
94963,96013
94597,96076
107346,96131
94391,96213
95021,96279
94772,96352
107347,96405
94449,96481
95027,96540
94774,96611
94462,96685
95607,96744
94592,96801
94902,96873
94782,96948
107344,97023
94151,97078
94791,97130
94520,97195
94760,97250
94147,97312
95594,97374
95586,97438
94785,97495
96037,97559
94904,97617
96173,97704
94245,97759
471378,97817
94944,97880
94794,97938
108893,98007
94851,98062
94994,98136
94654,98214
94805,98273
94886,98320
95556,98388
109277,98463
95198,98524
291443,98593
599379,98652
97235,98710
95973,98752
94578,98810
94617,98878
95149,98952
94979,99016
94619,99074
95156,99149
94981,99203
99868,99269
94621,99337
95552,99397
94986,99479
94908,99541
194073,99622
217099,99682
95098,99742
139239,99828
94914,99889
95571,99965
94750,100029
95373,100098
94974,100178
96500,100256
94752,100335
95375,100391
94975,100479
109247,100537
94766,100580
95378,100645
95061,100702
128587,100760
94780,100818
95395,100890
95069,100970
94933,101041
96421,101105
95084,101189
165404,101268
94942,101329
96428,101392
95090,101459
94967,101520
96446,101576
95837,101653
94916,101733
95219,101826
94912,101902
94949,101979
95009,102035
94788,102104
94824,102159
95110,102232
95478,102309
96773,102407
190560,102472
94680,102540
95252,102607
95023,102679
109204,102732
94685,102776
95364,102834
95032,102901
109225,102969
94729,103024
95039,103084
109238,103163
94738,103229
95997,103286
95051,103373
219561,103441
94924,103519
95999,103573
95239,103646
219565,103707
94930,103798
96419,103863
95249,103943
94931,104004
106095,104071
210381,104140
104893,104216
94906,104286
95970,104369
104877,104427
95192,104504
95583,104571
95112,104615
217098,104673
94827,104733
95684,104797
95132,104876
94831,104952
94626,105028
95194,105088
94910,105153
104920,105227
94643,105293
95708,105367
95011,105436
96980,105508
217100,105569
94876,105629
217287,105700
95168,105767
99999,105825
217286,105893
95017,105950
94854,106010
94651,106052
217101,106111
95015,106166
95718,106236
94648,106319
95802,106371
94972,106443
95315,106519
95139,106584
94947,106643
773468,106712
106680,106779
95323,106836
95916,106896
97127,106959
95317,107013
106683,107075
96286,107131
95670,107201
95766,107261
95428,107310
95343,107362
95993,107429
94983,107506
95487,107581
95505,107649
95179,107719
106685,107780
106678,107850
95482,107926
96840,108007
95991,108067
104268,108124
95351,108179
95806,108266
94989,108337
96848,108407
95346,108469
95146,108526
95942,108591
96336,108659
95216,108699
95936,108787
95114,108847
98285,108906
95432,108971
95927,109039
95102,109094
95434,109159
98279,109230
95636,109299
95096,109378
95320,109453
95618,109523
95094,109575
95200,109642
95425,109695
101582,109767
95258,109820
95958,109896
99465,109953
99467,110033
95436,110116
95745,110168
96177,110241
95313,110288
95335,110343
95909,110408
96294,110470
95307,110510
95604,110566
96223,110634
95305,110702
101610,110758
95438,110834
160404,110908
96006,110977
95794,111034
95337,111101
95811,111172
95004,111248
97020,111313
95389,111362
95808,111432
94998,111500
97044,111570
95645,111628
95451,111691
95986,111756
102735,111817
95441,111875
95978,111951
102508,112029
96391,112106
95037,112146
95845,112204
95513,112269
95509,112340
96967,112421
95361,112490
95536,112540
96066,112614
95223,112683
217292,112763
95533,112821
96059,112884
95221,112956
209670,113035
95530,113091
96022,113149
95205,113213
129985,113280
95333,113341
95960,113396
95393,113456
95326,113522
95225,113586
97646,113658
95543,113726
95076,113800
97608,113869
95417,113926
96118,114005
95898,114060
97238,114108
95408,114158
95863,114237
95048,114301
102439,114375
96736,114440
95058,114503
95559,114575
95903,114626
95229,114677
95687,114751
96462,114821
219567,114879
95655,114976
96423,115036
95115,115095
96213,115156
95401,115236
95122,115302
96151,115361
95242,115421
219572,115481
95591,115566
96120,115636
95851,115700
95975,115774
95661,115832
98630,115882
99471,115948
95522,116031
104979,116111
95725,116153
95721,116228
102876,116300
96024,116377
95860,116444
102299,116486
95639,116559
96179,116627
96030,116681
97661,116752
95742,116817
95613,116878
96532,116940
95648,117004
95511,117063
95328,117118
96487,117200
333919,117268
96096,117323
96539,117391
95500,117445
95734,117513
95776,117592
95847,117687
95706,117725
100016,117792
95405,117862
96272,117928
95632,117992
95925,118062
96529,118127
95826,118195
96273,118247
95570,118285
201938,118361
95821,118428
96144,118490
95403,118564
174359,118633
95691,118705
95955,118775
95398,118837
98873,118927
95689,119003
95358,119083
95386,119165
217293,119262
95858,119322
95579,119374
95829,119437
95630,119504
219579,119560
95856,119645
96431,119713
95507,119787
219575,119871
95732,119965
96035,120034
95503,120097
98361,120166
95681,120218
95922,120295
98274,120355
95599,120433
217296,120500
96290,120558
95905,120603
95869,120681
97963,120749
95894,120793
95339,120849
97030,120931
95659,120974
95884,121044
95331,121101
95667,121152
99348,121220
95849,121299
96425,121373
95610,121413
217316,121466
95843,121543
96386,121601
95625,121668
97539,121725
96050,121771
95752,121836
95674,121887
96820,121946
95650,122024
95874,122080
96062,122128
95527,122203
106691,122276
95770,122352
96055,122416
95519,122483
106689,122569
95756,122605
96052,122675
95516,122745
106687,122825
95601,122893
217315,122960
95348,123022
96360,123128
95796,123182
96132,123251
95550,123329
106695,123387
95790,123450
95540,123523
106693,123573
95783,123622
96094,123691
95384,123756
98271,123815
95677,123874
95913,123935
95835,124012
95369,124077
114209,124137
95568,124189
96113,124275
97572,124342
95493,124382
217306,124420
95716,124478
96015,124551
95489,124624
95711,124688
95983,124767
95419,124825
100112,124898
95701,124936
95963,125007
95414,125075
97638,125136
95672,125212
95900,125275
99726,125354
95627,125420
95891,125478
225046,125546
96155,125614
96221,125671
96227,125737
96264,125806
217333,125885
104922,125945
102368,126018
95692,126092
96352,126154
225305,126215
590647,126276
96355,126340
96320,126396
350930,126457
96123,126531
97161,126602
95642,126652
95581,126730
98052,126794
95988,126852
95785,126907
98530,126982
96003,127049
97234,127107
95995,127164
97184,127240
219585,127306
96566,127391
95798,127448
219583,127528
96526,127617
95788,127671
96127,127748
96331,127808
99239,127882
96357,127933
95697,127971
95880,128069
96622,128132
95930,128199
174354,128282
96168,128348
96618,128401
95920,128456
167545,128510
96084,128573
96381,128641
95714,128682
97615,128748
96083,128789
96371,128856
97612,128913
96082,128991
96368,129047
96116,129114
96208,129177
95907,129259
217331,129322
96657,129377
95867,129447
96107,129498
96125,129558
95823,129615
95968,129668
96185,129721
99475,129784
95876,129862
99473,129928
99476,130019
96375,130103
225308,130174
507315,130216
96683,130290
97606,130352
95935,130423
96218,130504
95932,130568
98183,130622
96010,130683
219577,130722
97933,130810
96111,130870
96434,130938
95740,130992
97537,131058
95887,131111
96165,131172
95774,131245
96606,131317
126768,131386
96153,131453
96598,131516
95818,131581
100014,131654
96140,131782
96594,131831
95854,131905
96437,131978
96114,132038
97978,132113
96305,132174
96109,132241
96282,132297
96798,132358
95982,132430
217340,132507
96279,132584
96795,132651
95980,132725
217339,132778
96269,132855
96785,132929
95966,133003
217338,133041
96261,133100
96498,133165
95779,133227
95679,133264
99365,133322
97925,133365
96350,133424
217332,133499
96105,133554
96417,133604
95738,133643
97644,133715
96103,133753
96404,133841
95938,133915
95729,133989
96100,134061
96383,134117
95726,134174
96944,134244
96506,134309
219581,134367
96032,134454
97640,134526
96755,134605
96502,134691
217335,134772
96234,134827
95664,134906
97599,134973
96026,135036
96346,135116
95657,135182
96342,135252
95653,135316
97595,135376
96091,135446
96243,135507
96761,135581
95947,135640
217337,135710
96239,135766
96757,135829
95944,135917
97636,135968
97382,136039
96699,136111
97384,136177
96440,136258
219588,136316
96677,136391
96414,136449
99153,136525
96552,136596
96843,136661
96296,136720
99155,136783
96541,136854
96834,136916
96266,136977
217344,137078
96443,137134
209123,137212
96215,137258
96672,137364
96523,137409
97370,137499
217342,137555
96663,137614
97192,137683
96401,137741
217341,137787
96615,137847
97108,137888
96248,137949
96520,137994
96816,138061
96237,138130
98802,138179
96518,138250
96813,138324
97456,138390
96829,138451
183394,138496
99151,138548
96592,138619
97052,138663
96362,138729
111663,138791
96590,138839
97033,138907
96188,138946
174352,139009
98150,139077
96805,139147
96170,139202
97858,139276
96489,139331
96803,139393
96161,139457
217343,139527
96495,139582
96256,139649
96377,139692
96601,139753
96457,139819
96706,139896
96250,139951
100052,140005
97592,140056
96957,140107
96775,140169
97091,140234
96580,140295
106698,140350
96324,140426
97713,140491
96485,140573
96800,140614
97623,140685
96399,140759
96467,140821
96410,140871
96405,140944
96807,141001
100438,141071
96624,141136
96652,141187
96702,141247
97542,141340
96557,141402
96722,141460
350849,141534
97491,141587
99660,141649
96717,141707
96954,141762
96464,141818
99362,141894
96714,141953
96869,142023
96466,142095
96309,142149
96780,142210
96512,142267
98176,142343
96976,142398
96474,142443
96971,142505
96471,142576
96792,142643
96348,142705
96782,142777
96339,142843
111351,142917
96586,142972
96582,143030
96146,143095
97604,143155
96136,143220
96611,143300
96767,143357
96460,143412
99157,143469
206308,143537
96859,143601
96328,143659
96546,143695
96315,143753
96635,143815
99482,143884
99480,143976
99478,144058
96204,144144
99486,144204
99484,144284
97602,144368
96649,144422
97900,144490
98223,144550
96577,144601
96515,144682
96575,144746
99001,144834
99488,144886
97549,144960
96573,145001
96853,145071
96317,145135
96312,145200
96571,145256
96765,145319
282229,145390
96303,145464
96483,145530
96824,145589
97507,145656
96730,145706
419403,145763
96630,145820
364324,145882
96326,145935
97578,145999
96769,146057
97469,146131
97090,146215
106702,146285
96777,146329
97497,146407
106324,146453
97113,146526
106700,146588
97009,146654
97134,146714
96642,146789
98221,146846
97005,146903
97274,146967
96639,147044
99123,147105
96480,147176
217351,147233
97337,147294
96893,147359
97339,147428
97116,147488
96850,147544
96787,147598
111803,147675
97014,147733
96665,147773
109189,147839
96913,147892
97153,147948
96661,148022
98558,148086
96907,148137
97151,148193
96660,148272
98218,148347
96973,148411
97271,148480
98180,148546
96894,148612
217352,148681
97531,148740
96709,148815
96925,148897
96674,148966
97165,149027
97627,149080
96837,149163
165390,149223
97056,149297
97585,149363
96831,149431
129983,149490
96686,149557
97040,149607
97424,149646
96690,149709
98615,149766
97420,149837
96688,149924
98588,149980
96922,150048
97359,150103
97350,150183
191406,150237
96899,150274
96845,150345
97168,150421
97547,150486
217350,150540
97906,150613
97048,150697
96962,150744
96942,150805
96753,150867
97209,150912
97551,150980
97521,151036
96886,151081
96568,151151
99464,151211
97855,151298
97849,151386
